Star Crusader	fr	http://lucasabandonware.free.fr/manuels/Star Crusader.pdf
Star Destroyer - Episode I	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Destroyer - Episode I (1986).txt
Star Fleet I - The War Begins!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Fleet I - The War Begins! (1985).pdf
Star Fleet II - Krellan Commander	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Fleet II - Krellan Commander (1989).pdf
Star General	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star General (1996).pdf
Star Hammer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Hammer (1994).DOC	format=txt
Star Legions	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Legions (1992).pdf
Star Lord	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Lord (Keith Cox)(1987).txt
Star Rangers	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Rangers (1995).pdf
Star Reach	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Reach (1994).pdf
Star Saga One - Beyond the Boundary	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Saga One - Beyond the Boundary (1987).pdf
Star Saga Two - The Clathren Menace	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Saga Two - The Clathren Menace (1989).pdf
Star Stryker	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Stryker (1994).txt
Star Trek - 25th Anniversary	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek - 25th Anniversary (1992).pdf
Star Trek - 25th Anniversary	fr	http://lucasabandonware.free.fr/manuels/Star Trek - 25th Anniversary.pdf
Star Trek - First Contact	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek - First Contact (1988).pdf
Star Trek - Judgement Rites	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek - Judgement Rites (1993).pdf
Star Trek - Judgement Rites CD	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek - Judgement Rites CD (1993).pdf
Star Trek - The Kobayashi Alternative	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek - The Kobayashi Alternative (1985).pdf
Star Trek - The Promethean Prophecy	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek - The Promethean Prophecy (1986).pdf
Star Trek - The Rebel Universe	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek - The Rebel Universe (1988).pdf
Star Trek Borg	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek Borg (1996).pdf
Star Trek Combat Simulator	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek Combat Simulator (1996).doc	format=txt
Star Trek Deep Space 9 - Harbinger	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek Deep Space 9 - Harbinger (1995).pdf
Star Trek Pinball	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek Pinball (1998).PDF
Star Trek The Next Generation - A Final Unity	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek The Next Generation - A Final Unity (1995).pdf
Star Trek V - The Final Frontier	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Trek V - The Final Frontier (1989).pdf
Star Wars - Dark Forces	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Wars - Dark Forces (1995).pdf
Star Wars - Dark Forces	fr	http://lucasabandonware.free.fr/manuels/Dark Forces.pdf
Star Wars - Rebel Assault	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Wars - Rebel Assault (1993).pdf
Star Wars TIE Fighter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Wars TIE Fighter (Collector's CD-ROM) (1995).pdf
Star Wars TIE Fighter	fr	http://lucasabandonware.free.fr/manuels/Tie Fighter.zip	filter=*Manuel*
Star Wars X-Wing	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Wars X-Wing (Collector's CD-ROM) (1994).pdf
Star Wars X-Wing	fr	http://lucasabandonware.free.fr/manuels/X-Wing.zip	filter=*Manuel*
StarBlade	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/StarBlade (1990).pdf
StarBlade	fr	https://www.gamesdatabase.org/Media/SYSTEM/Microsoft_DOS/Manual/formated/StarBlade.pdf
Starcross	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starcross (1982).pdf
Starduel	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starduel (1991).txt
Stardust	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stardust (1995).pdf
Starflight	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starflight (1986).pdf
Starflight 2 - Trade Routes of the Cloud Nebula	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starflight 2 - Trade Routes of the Cloud Nebula (1989).pdf
Stargate	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stargate (1983).pdf
Starglider	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starglider (1986).pdf
Starglider 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starglider 2 (1989).pdf
Stargoose Warrior	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stargoose Warrior (1989).pdf
Stargunner	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stargunner (1996).pdf
Starlord	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starlord (1993).pdf
Starquake	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starquake (1988).pdf
StarQuest - Rescue at Rigel	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/StarQuest - Rescue at Rigel (1983).pdf
StarQuest - Star Warrior	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/StarQuest - Star Warrior (1983).pdf
Starship Columbus	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starship Columbus (1986).TXT
Starship Commander's Tactical Battle Simulator, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starship Commander's Tactical Battle Simulator, The (1993).TXT
Starship Encounter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starship Encounter (1989).txt
Starting Blocks	fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Starting Blocks (1988).pdf
Station	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Station (1992).txt
Stationfall	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stationfall (1987).pdf
Steel Panthers	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Steel Panthers (1995).pdf
Steel Panthers	fr	http://lucasabandonware.free.fr/manuels/Steel Panthers.pdf
Steel Panthers II - Modern Battles	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Steel Panthers II - Modern Battles (1996).pdf
Steel Panthers III - Brigade Command	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Steel Panthers III - Brigade Command (1939-1999) (1997).pdf
Steel Thunder	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Steel Thunder (1989).pdf
Stelcon 2469	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stelcon 2469 (1992).txt
Stellar 7	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stellar 7 (1990).pdf
Stellar Crusade	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stellar Crusade (1988).pdf
Stellar Explorer - The Drosi Encounter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stellar Explorer - The Drosi Encounter (1991).txt
Stephen King's - The Mist	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stephen King's - The Mist (1985).pdf
Sticky Wicket	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sticky Wicket (1992).txt
Stonekeep	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stonekeep (1995).PDF
Storm	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Storm (1987).pdf
Storm Across Europe	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Storm Across Europe (1989).pdf
Storm Master	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Storm Master (1992).pdf
Storm Master	en-gb,de,fr	https://www.gamesdatabase.org/Media/SYSTEM/Microsoft_DOS/Manual/formated/Storm_Master.pdf
Storm Master	fr	https://retro-commodore.eu/files/downloads/amigamanuals-xiik.net/Games/Storm Master - Manual-FR.pdf
Stormlord	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stormlord (1989).pdf
Stormovik - SU-25 Soviet Attack Fighter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stormovik - SU-25 Soviet Attack Fighter (1990).pdf
Strange Odyssey	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strange Odyssey (1981).pdf
Strategic Craps	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strategic Craps (1987).pdf
Stratego	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stratego (1990).pdf
Strategy Games	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strategy Games (1983).pdf
Street Cat	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Street Cat (1988).pdf
Street Fighter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Street Fighter (1988).pdf
Street Fighter	fr	http://lucasabandonware.free.fr/manuels/Street Fighter.pdf
Street Fighter II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Street Fighter II (1992).pdf
Street Fighter II The World Warrior	en-gb,de,fr,it	https://retro-commodore.eu/files/downloads/amigamanuals-xiik.net/Games/Street Fighter II - The World Warrior - Manual-DE-ENG-FR-IT.pdf
Street Fighting Man	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Street Fighting Man (1989).pdf
Street Football	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Street Football (1988).pdf
Street Rod	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Street Rod (1989).pdf
Street Rod 2 The Next Generation	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Street Rod 2 The Next Generation (1991).pdf
Street Sports Baseball	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Street Sports Baseball (1987).pdf
Street Sports Basketball	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Street Sports Basketball (1987).pdf
Street Sports Soccer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Street Sports Soccer (1988).pdf
Strider	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strider (1989).pdf
Strider	en-gb,de,fr,it	http://lucasabandonware.free.fr/manuels/Strider.pdf
Strife	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strife (1996).pdf
Strike	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strike (1987).pdf
Strike Aces	en-gb,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strike Aces (1990).pdf
Strike Base	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strike Base (1996).pdf
Strike Commander	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strike Commander (CD-ROM Edition) (1993).pdf
Strike Commander	fr	http://lucasabandonware.free.fr/manuels/Strike Commander.zip	filter=*Manuel*
Strike Fleet	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strike Fleet (1988).pdf
Strike Force Harrier	fr	http://lucasabandonware.free.fr/manuels/Strike Force Harrier.pdf
Strike II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strike II (1991).pdf
Strike Squad	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strike Squad (1993).pdf
StrikePoint	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/StrikePoint (1996).pdf
Striker (1985)	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Striker (1985).txt
Striker (1992)	en-gb,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Striker (1992).pdf
Strip Poker - A Sizzling Game of Chance	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Strip Poker - A Sizzling Game of Chance (1985).pdf
Stronghold	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stronghold (1993).pdf
Stronghold	fr	http://lucasabandonware.free.fr/manuels/Stronghold.zip	filter=*Manuel*
Stroper	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stroper (1988).pdf
Stryx	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stryx (1990).pdf
Stunt Driver	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stunt Driver (1990).pdf
Stunt Island	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stunt Island (1992).pdf
Stunt Track Racer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stunt Track Racer (1989).txt
Stunts	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stunts (1990).pdf
Styx	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Styx (1984).pdf
Su-27 Flanker	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Su-27 Flanker (1996).pdf
Sub Battle Simulator	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sub Battle Simulator (1987).pdf
Sub Mission	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sub Mission (1987).pdf
Subwar 2050	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Subwar 2050 (CD-ROM) (1994).pdf
Subway Slueth	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Subway Slueth (1991).txt
Summer Challenge	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Summer Challenge (1988).pdf
Summoning, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Summoning, The (1992).pdf
Supaplex	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Supaplex (1991).pdf
Super Angelo	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Angelo (2001).txt
Super Boulder Dash	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Boulder Dash (1986).pdf
Super C	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super C (1990).pdf
Super Cauldron	fr	http://lucasabandonware.free.fr/manuels/Super Cauldron.txt
Super Huey II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Huey II (1988).pdf
Super Huey UH-IX	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Huey UH-IX (1988).pdf
Super Jeopardy!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Jeopardy! (1991).pdf
Super Noah's Ark 3-D	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Noah's Ark 3-D (1995).pdf
Super Pac-Man	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Pac-Man (1989).pdf
Super Solvers Midnight Rescue	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Solvers Midnight Rescue (1989).pdf
Super Solvers Operation Neptune	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Solvers Operation Neptune (1990).pdf
Super Solvers Treasure Mountain	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Solvers Treasure Mountain (1990).pdf
Super Star Trek	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Star Trek (1997).txt
Super Star Wars	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Star Wars (1994).txt
Super Stardust	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Stardust (1996).pdf
Super Street Fighter II Turbo	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Street Fighter II Turbo (1995).pdf
Super Tetris	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Super Tetris (1991).pdf
Superbowl Sunday	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Superbowl Sunday (1985).pdf
Supercars International	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Supercars International (1996).pdf
Superfrog	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Superfrog (1994).pdf
Superhero League of Hoboken	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Superhero League of Hoboken (1994).pdf
SuperKarts	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SuperKarts (1995).txt
Superman - The Man of Steel	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Superman - The Man of Steel (1989).pdf
Supernova	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Supernova (1987).txt
SuperSki	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SuperSki (1988).pdf
SuperSki II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SuperSki II (1992).pdf
SuperSpeed Deluxe	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SuperSpeed Deluxe (1995).DOC	format=txt
Superstar Ice Hockey	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Superstar Ice Hockey (1987).pdf
Superstar Indoor Sports	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Superstar Indoor Sports (1987).pdf
Superstar Soccer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Superstar Soccer (1988).pdf
Supreme Warrior	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Supreme Warrior (1996).pdf
Surface Tension	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Surface Tension (1996).pdf
