Crash Bandicoot 2 - Cortex Strikes Back	https://archive.org/download/SonyPlaystationManuals/Crash Bandicoot 2 - Cortex Strikes Back (USA).PDF
Crash Bandicoot 3 - Warped	https://archive.org/download/SonyPlaystationManuals/Crash Bandicoot - Warped (USA).pdf
Crash Bash	https://archive.org/download/SonyPlaystationManuals/Crash Bash (USA).PDF
Creatures	https://archive.org/download/SonyPlaystationManuals/Creatures (USA).pdf
Croc - Legend of the Gobbos	https://archive.org/download/SonyPlaystationManuals/Croc - Legend of the Gobbos (USA).pdf
Crusaders of Might and Magic	https://archive.org/download/SonyPlaystationManuals/Crusaders of Might and Magic (USA).PDF
Crypt Killer	https://archive.org/download/SonyPlaystationManuals/Crypt Killer (USA).pdf
CTR - Crash Team Racing	https://archive.org/download/SonyPlaystationManuals/CTR - Crash Team Racing (USA).PDF
CyberTiger	https://archive.org/download/SonyPlaystationManuals/CyberTiger (USA).pdf
Dance Dance Revolution Konamix	https://archive.org/download/SonyPlaystationManuals/Dance Dance Revolution Konamix (USA).pdf
Darkstalkers - The Night Warriors	https://archive.org/download/SonyPlaystationManuals/Darkstalkers - The Night Warriors (USA).pdf
Darkstalkers 3	https://archive.org/download/SonyPlaystationManuals/Darkstalkers 3 (USA).pdf
Darkstone	https://archive.org/download/SonyPlaystationManuals/Darkstone (USA).PDF
Dave Mirra Freestyle BMX	https://archive.org/download/SonyPlaystationManuals/Dave Mirra Freestyle BMX (USA).pdf
David Beckham Soccer	https://archive.org/download/SonyPlaystationManuals/David Beckham Soccer (USA).pdf
DBZ - Dead Ball Zone	https://archive.org/download/SonyPlaystationManuals/DBZ - Dead Ball Zone (USA).pdf
Dead in the Water	https://archive.org/download/SonyPlaystationManuals/Dead or Alive (USA).pdf
Dead or Alive	https://archive.org/download/SonyPlaystationManuals/Deception III - Dark Delusion (USA).pdf
Demolition Racer	https://archive.org/download/SonyPlaystationManuals/Demolition Racer (USA).PDF
Descent	https://archive.org/download/SonyPlaystationManuals/Descent (USA).pdf
Descent II	https://archive.org/download/SonyPlaystationManuals/Descent Maximum (USA).pdf
Destrega	https://archive.org/download/SonyPlaystationManuals/Destrega (USA).pdf
Destruction Derby	https://archive.org/download/SonyPlaystationManuals/Destruction Derby (USA).pdf
Destruction Derby 2	https://archive.org/download/SonyPlaystationManuals/Destruction Derby 2 (USA).pdf
Detective Mouse	https://archive.org/download/SonyPlaystationManuals/Detective Mouse (Europe).pdf
Devil Dice	https://archive.org/download/SonyPlaystationManuals/Devil Dice (USA).pdf
Dexter's Laboratory - Mandark's Lab	https://archive.org/download/SonyPlaystationManuals/Dexter's Laboratory - Mandark's Lab (USA).pdf
Diablo	https://archive.org/download/SonyPlaystationManuals/Diablo (USA).pdf
Die Hard Trilogy	https://archive.org/download/SonyPlaystationManuals/Die Hard Trilogy (USA).pdf
Die Hard Trilogy 2 - Viva Las Vegas	https://archive.org/download/SonyPlaystationManuals/Die Hard Trilogy 2 - Viva Las Vegas (USA).pdf
Digimon Digital Card Battle	https://archive.org/download/SonyPlaystationManuals/Digimon Digital Card Battle (USA).PDF
Digimon World	https://archive.org/download/SonyPlaystationManuals/Digimon World (USA).pdf
Dino Crisis	https://archive.org/download/SonyPlaystationManuals/Dino Crisis (USA).pdf
Dino Crisis 2	https://archive.org/download/SonyPlaystationManuals/Dino Crisis 2 (USA).pdf
Dirt Jockey - Heavy Equipment Operator	https://archive.org/download/SonyPlaystationManuals/Dirt Jockey - Heavy Equipment Operator (USA).pdf
Disney's Donald Duck - Quack Attack	https://archive.org/download/SonyPlaystationManuals/Disney's Donald Duck - Goin' Quackers (USA).pdf
Disney's Goofy's Fun House	https://archive.org/download/SonyPlaystationManuals/Disney's Goofy's Fun House (USA).pdf
Disney's Lilo & Stitch - Trouble in Paradise	https://archive.org/download/SonyPlaystationManuals/Disney's Lilo & Stitch (USA).pdf
Disney's Tarzan	https://archive.org/download/SonyPlaystationManuals/Disney's Tarzan (USA).pdf
Disney-Pixar A Bug's Life	https://archive.org/download/SonyPlaystationManuals/A Bug's Life (USA).pdf
Disney-Pixar Buzz Lightyear of Star Command	https://archive.org/download/SonyPlaystationManuals/Buzz Lightyear of Star Command (USA).pdf
Disney-Pixar Monsters, Inc. - Scare Island	https://archive.org/download/SonyPlaystationManuals/Monsters, Inc. - Scream Team (USA).pdf
Disney-Pixar Toy Story 2 - Buzz Lightyear to the Rescue!	https://archive.org/download/SonyPlaystationManuals/Toy Story 2 - Buzz Lightyear to the Rescue! (USA).pdf
Disruptor	https://archive.org/download/SonyPlaystationManuals/Disruptor (USA).pdf
Dracula - The Resurrection	https://archive.org/download/SonyPlaystationManuals/Dracula - The Last Sanctuary (USA) (Disc 1).pdf
Dragon Ball Z - Ultimate Battle 22	https://archive.org/download/SonyPlaystationManuals/Dragon Ball Z - Ultimate Battle 22 (USA).pdf
Dragon Seeds	https://archive.org/download/SonyPlaystationManuals/Dragon Seeds (USA).pdf
Dragon Warrior VII	https://archive.org/download/SonyPlaystationManuals/Dragon Warrior VII (USA) (Disc 1).pdf
DragonHeart - Fire & Steel	https://archive.org/download/SonyPlaystationManuals/Dragonheart - Fire & Steel (USA).pdf
Driver	https://archive.org/download/SonyPlaystationManuals/Driver - You Are the Wheelman (USA).PDF
Driver 2	https://archive.org/download/SonyPlaystationManuals/Driver 2 (USA) (Disc 1).pdf
Duke Nukem - Land of the Babes	https://archive.org/download/SonyPlaystationManuals/Duke Nukem - Land of the Babes (USA).pdf
Duke Nukem - Time to Kill	https://archive.org/download/SonyPlaystationManuals/Duke Nukem - Time to Kill (USA).pdf
Dukes of Hazzard, The - Racing for Home	https://archive.org/download/SonyPlaystationManuals/Dukes of Hazzard, The - Racing for Home (USA).pdf
Dynasty Warriors	https://archive.org/download/SonyPlaystationManuals/Dynasty Warriors (USA).PDF
